Timestamp,Pose Confidence,Head X,Head Y,Head Z,Head Confidence,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Left Shoulder Confidence,Right Shoulder X,Right Shoulder Y,Right Shoulder Z,Right Shoulder Confidence,Left Hip X,Left Hip Y,Left Hip Z,Left Hip Confidence,Right Hip X,Right Hip Y,Right Hip Z,Right Hip Confidence,Detecte Movement
1767085024160,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085024560,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085024560,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085024899,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085024900,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085025244,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085025244,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085025576,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085025576,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085025908,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085025908,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085026235,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085026235,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085026564,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085026564,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085026894,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085026894,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085027235,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085027235,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085027583,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085027583,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085027925,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085027925,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
1767085028281,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPRESSION_DÉGOÛT
